Quantidade_Vertices;Tipo_Grafo;Custo_Dijkstra;Tempo_Dijkstra(s);Custo_Duan;Tempo_Duan(s);Custo_BellmanFord;Tempo_BellmanFord(s)
1064;erdos;84734.0;0.001567;85080.0;0.000427;84734.0;0.004568
1064;regular;363089.0;0.001382;363089.0;0.000321;363089.0;0.004263
1064;watts;214693.0;0.001436;214693.0;0.000447;214693.0;0.007068
1065;barabasi;64829.0;0.00154;64829.0;0.000675;64829.0;0.003488
1065;complete;3395.0;0.001436;3965.0;0.000915;3395.0;0.002047
1065;erdos;74798.0;0.001569;75519.0;0.000426;74798.0;0.004506
1065;regular;9943429.0;0.001273;9943429.0;0.000281;9943429.0;0.050899
1065;watts;236099.0;0.001375;236099.0;0.000353;236099.0;0.006472
1067;regular;386978.0;0.000213;386978.0;5.7e-05;386978.0;0.003852
1067;watts;229338.0;0.001402;229338.0;0.000376;229338.0;0.005843
1067;erdos;103931.0;0.001699;104728.0;0.000537;103931.0;0.004808
1067;barabasi;74686.0;0.001491;74686.0;0.000392;74686.0;0.004479
1067;complete;3320.0;0.001436;4122.0;0.000922;3320.0;0.002062
1068;barabasi;70135.0;0.001501;70135.0;0.000395;70135.0;0.003965
1068;complete;3124.0;0.00143;3675.0;0.000932;3124.0;0.002275
1068;erdos;85136.0;0.001635;85926.0;0.000427;85136.0;0.00551
1068;regular;335204.0;0.00153;335204.0;0.00034;335204.0;0.004811
1068;watts;335319.0;0.001407;335319.0;0.000361;335319.0;0.007353
1070;barabasi;58879.0;0.001629;58879.0;0.000425;58879.0;0.003444
1070;complete;3551.0;0.001458;4265.0;0.000927;3551.0;0.002577
1070;erdos;78639.0;0.00176;79348.0;0.000426;78639.0;0.00558
1070;regular;379030.0;0.001487;379030.0;0.000346;379030.0;0.005707
1070;watts;269717.0;0.00143;269717.0;0.000358;269717.0;0.006425
1072;barabasi;60807.0;0.001525;60807.0;0.000406;60807.0;0.004113
1072;complete;3222.0;0.001333;3820.0;0.000937;3222.0;0.002085
1072;erdos;106866.0;0.001645;107387.0;0.000441;106866.0;0.005033
1072;regular;457956.0;0.001418;457956.0;0.000333;457956.0;0.004351
1072;watts;293785.0;0.001401;293785.0;0.000428;293785.0;0.006605
1073;barabasi;77590.0;0.001513;77590.0;0.000404;77590.0;0.00415
1073;complete;3211.0;0.001331;3788.0;0.000951;3211.0;0.002091
1073;erdos;77415.0;0.001696;78414.0;0.000536;77415.0;0.005027
1073;regular;14399485.0;0.001465;14399485.0;0.000354;14399485.0;0.072109
1073;watts;265387.0;0.001453;265387.0;0.00037;265387.0;0.006468
1075;barabasi;71701.0;0.001509;71701.0;0.000417;71701.0;0.003475
1075;complete;3519.0;0.001467;4234.0;0.000939;3519.0;0.002081
1075;erdos;76800.0;0.001717;77647.0;0.00045;76800.0;0.004566
1075;regular;465664.0;0.000283;465664.0;7.5e-05;465664.0;0.003605
1075;watts;234608.0;0.001447;234608.0;0.000381;234608.0;0.007055
1076;barabasi;62709.0;0.001786;62709.0;0.000403;62709.0;0.004072
1076;complete;3321.0;0.001384;3982.0;0.00094;3321.0;0.002089
1076;erdos;83876.0;0.001597;84831.0;0.000433;83876.0;0.005501
1076;regular;379327.0;0.001501;379327.0;0.000347;379327.0;0.00503
1076;watts;275241.0;0.001435;275241.0;0.000372;275241.0;0.007529
1078;barabasi;63054.0;0.001708;63054.0;0.000403;63054.0;0.003491
1078;complete;3544.0;0.001506;4156.0;0.000948;3544.0;0.002666
1078;erdos;72478.0;0.001614;73337.0;0.000436;72478.0;0.005133
1078;regular;445728.0;0.0015;445728.0;0.000351;445728.0;0.00501
1078;watts;276645.0;0.001447;276645.0;0.000369;276645.0;0.006148
1080;regular;234635.0;0.001431;234635.0;0.000327;234635.0;0.004329
1080;watts;259665.0;0.001498;259665.0;0.000402;259665.0;0.008896
1080;erdos;85932.0;0.001606;86903.0;0.000446;85932.0;0.005801
1080;barabasi;58594.0;0.001603;58594.0;0.000409;58594.0;0.004042
1080;complete;3251.0;0.001409;3839.0;0.000947;3251.0;0.002109
1081;barabasi;67175.0;0.00153;67175.0;0.000405;67175.0;0.004053
1081;complete;3501.0;0.001443;4178.0;0.000956;3501.0;0.00211
1081;erdos;73828.0;0.001607;74716.0;0.000445;73828.0;0.004621
1081;regular;527664.0;0.000242;527664.0;6.5e-05;527664.0;0.003736
1081;watts;207547.0;0.00152;207547.0;0.000366;207547.0;0.006647
1083;barabasi;72480.0;0.001523;72480.0;0.0004;72480.0;0.004617
1083;complete;3234.0;0.001365;3908.0;0.000958;3234.0;0.002162
1083;erdos;64256.0;0.001609;65590.0;0.000448;64256.0;0.004511
1083;regular;13176758.0;0.001632;13176758.0;0.000301;13176758.0;0.068971
1083;watts;234347.0;0.001454;234347.0;0.000367;234347.0;0.006101
1085;barabasi;59547.0;0.001528;59547.0;0.000423;59547.0;0.004731
1085;complete;3338.0;0.001456;3923.0;0.000961;3338.0;0.002134
1085;erdos;72458.0;0.001631;73371.0;0.000435;72458.0;0.005749
1085;regular;13597532.0;0.001471;13597532.0;0.000308;13597532.0;0.068381
1085;watts;312415.0;0.001449;312415.0;0.000374;312415.0;0.006622
1086;barabasi;67612.0;0.001538;67612.0;0.000428;67612.0;0.00425
1086;complete;3577.0;0.00151;4233.0;0.000958;3577.0;0.002139
1086;erdos;79611.0;0.001631;80491.0;0.00045;79611.0;0.004658
1086;regular;418380.0;0.001525;418380.0;0.000353;418380.0;0.005738
1086;watts;280732.0;0.00146;280732.0;0.000368;280732.0;0.00735
1088;barabasi;72800.0;0.001559;72800.0;0.000407;72800.0;0.004109
1088;complete;3236.0;0.001398;3736.0;0.00097;3236.0;0.002143
1088;erdos;79221.0;0.001641;79891.0;0.00045;79221.0;0.005209
1088;regular;226210.0;0.001451;226210.0;0.000346;226210.0;0.004924
1088;watts;276955.0;0.001462;276955.0;0.000383;276955.0;0.006048
1089;barabasi;64735.0;0.001673;64735.0;0.000411;64735.0;0.004665
1089;complete;3699.0;0.001522;4390.0;0.000977;3699.0;0.002675
1089;erdos;67152.0;0.001638;67989.0;0.000444;67152.0;0.005748
1089;regular;5140896.0;0.000899;5140896.0;0.000212;5140896.0;0.027774
1089;watts;233063.0;0.001473;233063.0;0.000374;233063.0;0.006874
1091;barabasi;59692.0;0.001537;59692.0;0.000532;59692.0;0.004823
1091;complete;3385.0;0.001455;4029.0;0.000967;3385.0;0.002166
1091;erdos;65034.0;0.001646;66044.0;0.000442;65034.0;0.005158
1091;regular;9218319.0;0.00122;9218319.0;0.000257;9218319.0;0.048698
1091;watts;243800.0;0.001617;243800.0;0.000378;243800.0;0.007832
1093;regular;8772628.0;0.001247;8772628.0;0.000311;8772628.0;0.043931
1093;watts;222082.0;0.001466;222082.0;0.000382;222082.0;0.007272
1093;erdos;87294.0;0.00182;87885.0;0.00045;87294.0;0.005297
1093;barabasi;59369.0;0.001553;59369.0;0.000433;59369.0;0.003697
1093;complete;3324.0;0.001371;3893.0;0.000977;3324.0;0.002157
1094;barabasi;65244.0;0.001734;65244.0;0.000421;65244.0;0.004152
1094;complete;3408.0;0.001447;4084.0;0.00099;3408.0;0.002172
1094;erdos;97995.0;0.001666;98749.0;0.000442;97995.0;0.004685
1094;regular;387956.0;0.001564;387956.0;0.000359;387956.0;0.00527
1094;watts;266880.0;0.001469;266880.0;0.00037;266880.0;0.00619
1096;barabasi;66955.0;0.001567;66955.0;0.000441;66955.0;0.004162
1096;complete;3224.0;0.001382;3841.0;0.000976;3224.0;0.002172
1096;erdos;84227.0;0.001672;85241.0;0.000454;84227.0;0.00577
1096;regular;266927.0;0.00147;266927.0;0.000342;266927.0;0.003729
1096;watts;289338.0;0.001454;289338.0;0.000377;289338.0;0.007555
1098;barabasi;65184.0;0.001574;65184.0;0.000413;65184.0;0.005299
1098;complete;3153.0;0.001458;3648.0;0.000966;3153.0;0.002207
1098;erdos;79526.0;0.00177;80358.0;0.000452;79526.0;0.005872
1098;regular;406739.0;0.001575;406739.0;0.000375;406739.0;0.004897
1098;watts;239543.0;0.001465;239543.0;0.000374;239543.0;0.007913
1099;barabasi;63442.0;0.001578;63442.0;0.000415;63442.0;0.004188
1099;complete;3570.0;0.001494;4179.0;0.000978;3570.0;0.002189
1099;erdos;76032.0;0.001802;77165.0;0.000447;76032.0;0.004829
1099;regular;2063051.0;0.000518;2063051.0;0.000123;2063051.0;0.011689
1099;watts;372450.0;0.001516;372450.0;0.000399;372450.0;0.008066
1101;barabasi;69169.0;0.001566;69169.0;0.000427;69169.0;0.004759
1101;complete;3333.0;0.001395;3913.0;0.000995;3333.0;0.002192
1101;erdos;76412.0;0.001671;77086.0;0.000481;76412.0;0.006566
1101;regular;10517571.0;0.001322;10517571.0;0.000274;10517571.0;0.053835
1101;watts;318953.0;0.00148;318953.0;0.000388;318953.0;0.008982
1103;barabasi;61303.0;0.001711;61303.0;0.000424;61303.0;0.00478
1103;complete;3716.0;0.001549;4303.0;0.000986;3716.0;0.002202
1103;erdos;69967.0;0.001721;71300.0;0.000451;69967.0;0.005592
1103;regular;15249442.0;0.001547;15249442.0;0.00032;15249442.0;0.078886
1103;watts;248275.0;0.001504;248275.0;0.00041;248275.0;0.006809
1104;barabasi;63284.0;0.001589;63284.0;0.000517;63284.0;0.004405
1104;complete;3417.0;0.001429;4034.0;0.000982;3417.0;0.002193
1104;erdos;57590.0;0.001671;58615.0;0.000461;57590.0;0.005421
1104;regular;355421.0;0.001583;355421.0;0.000365;355421.0;0.004855
1104;watts;284752.0;0.001504;284752.0;0.000379;284752.0;0.005828
1106;regular;416342.0;0.00158;416342.0;0.00037;416342.0;0.005027
1106;watts;300095.0;0.001644;300095.0;0.000404;300095.0;0.007472
1106;erdos;75997.0;0.001679;77174.0;0.000472;75997.0;0.006187
1106;barabasi;77279.0;0.001616;77279.0;0.000416;77279.0;0.004232
1106;complete;3521.0;0.001461;4361.0;0.001002;3521.0;0.00224
1108;barabasi;65221.0;0.001608;65221.0;0.000426;65221.0;0.005426
1108;complete;3229.0;0.001369;3753.0;0.001;3229.0;0.002212
1108;erdos;84299.0;0.0017;84939.0;0.000479;84299.0;0.005313
1108;regular;412309.0;0.001603;412309.0;0.000411;412309.0;0.005722
1108;watts;247715.0;0.001529;247715.0;0.000385;247715.0;0.008597
1109;barabasi;61768.0;0.001729;61768.0;0.000574;61768.0;0.004256
1109;complete;3559.0;0.001499;4333.0;0.001013;3559.0;0.002219
1109;erdos;93062.0;0.001703;93858.0;0.000458;93062.0;0.006213
1109;regular;270415.0;0.000185;270415.0;5.1e-05;270415.0;0.002723
1109;watts;241863.0;0.001582;241863.0;0.00048;241863.0;0.007212
1111;barabasi;67768.0;0.001839;67768.0;0.000437;67768.0;0.003941
1111;complete;3553.0;0.001499;4302.0;0.001001;3553.0;0.002233
1111;erdos;84765.0;0.001977;85417.0;0.000468;84765.0;0.005963
1111;regular;15686596.0;0.001579;15686596.0;0.000328;15686596.0;0.080416
1111;watts;298728.0;0.001509;298728.0;0.000388;298728.0;0.007455
1113;barabasi;76261.0;0.001733;76261.0;0.000433;76261.0;0.004336
1113;complete;3398.0;0.001442;4117.0;0.001013;3398.0;0.002264
1113;erdos;71681.0;0.001699;72520.0;0.000503;71681.0;0.005532
1113;regular;15386122.0;0.001587;15386122.0;0.000331;15386122.0;0.086209
1113;watts;270786.0;0.001516;270786.0;0.000393;270786.0;0.006334
1114;barabasi;74570.0;0.001608;74570.0;0.000446;74570.0;0.004876
1114;complete;3290.0;0.001516;3892.0;0.001014;3290.0;0.002243
1114;erdos;75922.0;0.001733;76915.0;0.000467;75922.0;0.006043
1114;regular;446642.0;0.001614;446642.0;0.000371;446642.0;0.005931
1114;watts;237952.0;0.001544;237952.0;0.000386;237952.0;0.006859
1116;barabasi;69291.0;0.001614;69291.0;0.000445;69291.0;0.004306
1116;complete;3525.0;0.001489;4282.0;0.001018;3525.0;0.002254
1116;erdos;88276.0;0.001725;89128.0;0.000465;88276.0;0.005419
1116;regular;445053.0;0.00187;445053.0;0.000375;445053.0;0.004881
1116;watts;267750.0;0.001644;267750.0;0.000404;267750.0;0.007062
1118;barabasi;77766.0;0.001651;77766.0;0.000437;77766.0;0.005189
1118;complete;3468.0;0.001569;4240.0;0.001042;3468.0;0.002255
1118;erdos;82696.0;0.001725;83618.0;0.000458;82696.0;0.005773
1118;regular;393880.0;0.00161;393880.0;0.000409;393880.0;0.005352
1118;watts;263347.0;0.001549;263347.0;0.000388;263347.0;0.008828
1119;regular;14927760.0;0.001573;14927760.0;0.000344;14927760.0;0.080279
1119;watts;234367.0;0.001519;234367.0;0.000405;234367.0;0.007057
1119;erdos;70801.0;0.001861;72025.0;0.000498;70801.0;0.006179
1119;barabasi;74130.0;0.001645;74130.0;0.000445;74130.0;0.00434
1119;complete;3211.0;0.001421;3761.0;0.001007;3211.0;0.00237
1121;barabasi;64686.0;0.001633;64686.0;0.000476;64686.0;0.004345
1121;complete;3369.0;0.001442;4111.0;0.001017;3369.0;0.00227
1121;erdos;88334.0;0.001737;89360.0;0.00047;88334.0;0.005648
1121;regular;14337965.0;0.001534;14337965.0;0.000337;14337965.0;0.07467
1121;watts;252095.0;0.001553;252095.0;0.000415;252095.0;0.007013
1123;barabasi;66911.0;0.001719;66911.0;0.000549;66911.0;0.00443
1123;complete;3437.0;0.001524;4031.0;0.001009;3437.0;0.002276
1123;erdos;76019.0;0.001841;77069.0;0.000505;76019.0;0.005475
1123;regular;9077937.0;0.001263;9077937.0;0.000265;9077937.0;0.051205
1123;watts;254383.0;0.001551;254383.0;0.000414;254383.0;0.006755
1124;barabasi;67760.0;0.001639;67760.0;0.000453;67760.0;0.004709
1124;complete;3347.0;0.001418;3895.0;0.00103;3347.0;0.002287
1124;erdos;119649.0;0.001735;120657.0;0.000496;119649.0;0.005525
1124;regular;296282.0;0.001567;296282.0;0.000359;296282.0;0.004863
1124;watts;285512.0;0.001553;285512.0;0.000497;285512.0;0.008464
1126;barabasi;76000.0;0.001777;76000.0;0.000439;76000.0;0.005399
1126;complete;3777.0;0.001617;4542.0;0.001026;3777.0;0.002286
1126;erdos;73921.0;0.001752;74950.0;0.000497;73921.0;0.004878
1126;regular;397395.0;0.001655;397395.0;0.00038;397395.0;0.007042
1126;watts;245967.0;0.001557;245967.0;0.000394;245967.0;0.008526
1128;barabasi;81907.0;0.001647;81907.0;0.000435;81907.0;0.004396
1128;complete;3845.0;0.001624;4657.0;0.001027;3845.0;0.002851
1128;erdos;112281.0;0.001762;113155.0;0.000474;112281.0;0.006148
1128;regular;403095.0;0.001674;403095.0;0.000383;403095.0;0.00619
1128;watts;234667.0;0.001565;234667.0;0.000392;234667.0;0.006775
1129;barabasi;73430.0;0.001657;73430.0;0.000434;73430.0;0.005202
1129;complete;3453.0;0.001493;4044.0;0.001031;3453.0;0.002483
1129;erdos;73169.0;0.001747;74593.0;0.000499;73169.0;0.005588
1129;regular;2897788.0;0.00064;2897788.0;0.000191;2897788.0;0.017434
1129;watts;256864.0;0.001541;256864.0;0.000423;256864.0;0.006574
1131;barabasi;68220.0;0.001664;68220.0;0.000432;68220.0;0.005275
1131;complete;3544.0;0.001563;4121.0;0.00104;3544.0;0.002306
1131;erdos;60901.0;0.001771;61965.0;0.000472;60901.0;0.006242
1131;regular;2542717.0;0.000607;2542717.0;0.000159;2542717.0;0.01359
1131;watts;237621.0;0.001602;237621.0;0.000396;237621.0;0.007771
1133;regular;14597730.0;0.001566;14597730.0;0.000352;14597730.0;0.080195
1133;watts;218020.0;0.00158;218020.0;0.000396;218020.0;0.00721
1133;erdos;87391.0;0.002003;88396.0;0.000511;87391.0;0.006697
1133;barabasi;86598.0;0.001677;86598.0;0.000435;86598.0;0.005185
1133;complete;3476.0;0.001499;4072.0;0.001051;3476.0;0.002365
1134;barabasi;86343.0;0.001679;86343.0;0.000455;86343.0;0.005043
1134;complete;3525.0;0.001596;4070.0;0.001034;3525.0;0.00231
1134;erdos;75127.0;0.001771;76335.0;0.00048;75127.0;0.005565
1134;regular;339976.0;0.001591;339976.0;0.000368;339976.0;0.004786
1134;watts;304651.0;0.001589;304651.0;0.000397;304651.0;0.007914
1136;barabasi;82956.0;0.00167;82956.0;0.000443;82956.0;0.005146
1136;complete;3682.0;0.001689;4590.0;0.001041;3682.0;0.002321
1136;erdos;93152.0;0.001782;94173.0;0.000477;93152.0;0.005798
1136;regular;383965.0;0.001687;383965.0;0.000385;383965.0;0.00603
1136;watts;278432.0;0.001588;278432.0;0.000394;278432.0;0.008166
1138;barabasi;65805.0;0.0017;65805.0;0.00044;65805.0;0.004485
1138;complete;3519.0;0.001502;4072.0;0.001038;3519.0;0.00233
1138;erdos;89782.0;0.001784;90810.0;0.000511;89782.0;0.00569
1138;regular;393799.0;0.001672;393799.0;0.000383;393799.0;0.005377
1138;watts;261111.0;0.00162;261111.0;0.0004;261111.0;0.007271
1140;barabasi;85102.0;0.001693;85102.0;0.000441;85102.0;0.004616
1140;complete;3448.0;0.001497;4138.0;0.001057;3448.0;0.002363
1140;erdos;113780.0;0.001807;114905.0;0.00048;113780.0;0.006356
1140;regular;448525.0;0.001687;448525.0;0.000386;448525.0;0.005856
1140;watts;264624.0;0.001597;264624.0;0.00043;264624.0;0.00804
1141;barabasi;78545.0;0.00169;78545.0;0.00046;78545.0;0.005097
1141;complete;3576.0;0.001538;4333.0;0.001054;3576.0;0.002346
1141;erdos;79321.0;0.001981;80266.0;0.000511;79321.0;0.005696
1141;regular;13563663.0;0.001551;13563663.0;0.000397;13563663.0;0.07195
1141;watts;307435.0;0.001608;307435.0;0.000399;307435.0;0.00821
1143;barabasi;75971.0;0.002026;75971.0;0.000445;75971.0;0.005133
1143;complete;3432.0;0.001532;4173.0;0.001058;3432.0;0.002353
1143;erdos;82763.0;0.001812;83868.0;0.000477;82763.0;0.005733
1143;regular;3746955.0;0.000775;3746955.0;0.00017;3746955.0;0.024361
1143;watts;301843.0;0.00162;301843.0;0.000401;301843.0;0.008796
1145;barabasi;65534.0;0.001723;65534.0;0.00045;65534.0;0.005992
1145;complete;3496.0;0.00165;4209.0;0.001092;3496.0;0.002368
1145;erdos;81707.0;0.001806;82771.0;0.000486;81707.0;0.006374
1145;regular;5448460.0;0.000973;5448460.0;0.000236;5448460.0;0.031352
1145;watts;276940.0;0.001606;276940.0;0.000404;276940.0;0.006745
1146;regular;408962.0;0.00183;408962.0;0.000416;408962.0;0.006147
1146;watts;285112.0;0.0016;285112.0;0.000438;285112.0;0.007479
1146;erdos;73714.0;0.001834;75169.0;0.000498;73714.0;0.005992
1146;barabasi;67953.0;0.001708;67953.0;0.000444;67953.0;0.003934
1146;complete;3699.0;0.00161;4525.0;0.00106;3699.0;0.002369
1148;barabasi;69894.0;0.001701;69894.0;0.000466;69894.0;0.005157
1148;complete;3432.0;0.001493;4035.0;0.001058;3432.0;0.002371
1148;erdos;69387.0;0.002019;70558.0;0.000498;69387.0;0.005807
1148;regular;230885.0;0.001612;230885.0;0.000404;230885.0;0.004899
1148;watts;243323.0;0.001633;243323.0;0.000419;243323.0;0.007045
1150;barabasi;68645.0;0.00172;68645.0;0.00048;68645.0;0.004696
1150;complete;3603.0;0.001567;4206.0;0.001074;3603.0;0.002395
1150;erdos;71825.0;0.002048;73209.0;0.000479;71825.0;0.005861
1150;regular;401079.0;0.001718;401079.0;0.00041;401079.0;0.006109
1150;watts;314068.0;0.001648;314068.0;0.00041;314068.0;0.009374
1152;barabasi;70802.0;0.001736;70927.0;0.000446;70802.0;0.003973
1152;complete;3396.0;0.001492;3996.0;0.001061;3396.0;0.002404
1152;erdos;111049.0;0.001837;112309.0;0.00055;111049.0;0.007084
1152;regular;406390.0;0.001817;406390.0;0.000506;406390.0;0.005015
1152;watts;268751.0;0.001622;268751.0;0.000421;268751.0;0.006302
1153;barabasi;68837.0;0.00173;68837.0;0.000465;68837.0;0.005202
1153;complete;3463.0;0.001511;4020.0;0.001069;3463.0;0.0024
1153;erdos;81967.0;0.001831;83020.0;0.000517;81967.0;0.005165
1153;regular;1488736.0;0.000435;1488736.0;0.000107;1488736.0;0.008848
1153;watts;299889.0;0.00163;299889.0;0.000428;299889.0;0.007489
1155;barabasi;71455.0;0.001757;71455.0;0.000449;71455.0;0.004604
1155;complete;3678.0;0.001632;4509.0;0.00108;3678.0;0.002405
1155;erdos;65428.0;0.001852;66944.0;0.000513;65428.0;0.005936
1155;regular;14706684.0;0.001694;14706684.0;0.000412;14706684.0;0.075578
1155;watts;241308.0;0.001676;241308.0;0.000442;241308.0;0.007679
1157;barabasi;72140.0;0.001914;72140.0;0.000457;72140.0;0.005449
1157;complete;3411.0;0.001621;3894.0;0.001065;3411.0;0.002409
1157;erdos;84983.0;0.00185;86202.0;0.000494;84983.0;0.006538
1157;regular;16714909.0;0.001798;16714909.0;0.000448;16714909.0;0.089112
1157;watts;293196.0;0.001661;293196.0;0.000412;293196.0;0.006821
1159;barabasi;75752.0;0.001765;75752.0;0.000459;75752.0;0.005258
1159;complete;3883.0;0.001732;4572.0;0.001073;3883.0;0.002424
1159;erdos;60276.0;0.00187;61628.0;0.000489;60276.0;0.005955
1159;regular;8380094.0;0.001218;8380094.0;0.000322;8380094.0;0.045385
1159;watts;295387.0;0.00172;295387.0;0.000438;295387.0;0.00754
1160;regular;464511.0;0.001894;464511.0;0.000442;464511.0;0.005843
1160;watts;238213.0;0.001687;238213.0;0.000443;238213.0;0.008051
1160;erdos;83295.0;0.002028;84853.0;0.000505;83295.0;0.008027
1160;barabasi;68302.0;0.00192;68302.0;0.000465;68302.0;0.004652
1160;complete;3417.0;0.001565;4073.0;0.00108;3417.0;0.002433
1162;barabasi;74794.0;0.001738;74794.0;0.000463;74794.0;0.004657
1162;complete;3705.0;0.001638;4265.0;0.001085;3705.0;0.00243
1162;erdos;64968.0;0.001883;66205.0;0.000501;64968.0;0.005958
1162;regular;482090.0;0.001781;482090.0;0.000409;482090.0;0.005222
1162;watts;243685.0;0.001654;243685.0;0.000415;243685.0;0.007964
1164;barabasi;62928.0;0.001792;62947.0;0.000464;62928.0;0.005296
1164;complete;3573.0;0.00167;4303.0;0.001087;3573.0;0.002449
1164;erdos;68075.0;0.001865;69034.0;0.000497;68075.0;0.005941
1164;regular;363906.0;0.001746;363906.0;0.000493;363906.0;0.007103
1164;watts;298412.0;0.001684;298412.0;0.000414;298412.0;0.009372
1165;barabasi;75296.0;0.001764;75296.0;0.000464;75296.0;0.004055
1165;complete;3754.0;0.001656;4511.0;0.001087;3754.0;0.002446
1165;erdos;74729.0;0.001886;76066.0;0.00051;74729.0;0.005908
1165;regular;14530987.0;0.001719;14530987.0;0.000343;14530987.0;0.076808
1165;watts;269577.0;0.001654;269577.0;0.000448;269577.0;0.008844
1167;barabasi;73683.0;0.001808;73683.0;0.000464;73683.0;0.004702
1167;complete;3743.0;0.001779;4312.0;0.001088;3743.0;0.002448
1167;erdos;68730.0;0.002026;70096.0;0.000516;68730.0;0.005932
1167;regular;3313329.0;0.000763;3313329.0;0.000184;3313329.0;0.02062
1167;watts;268818.0;0.001672;268818.0;0.000415;268818.0;0.007339
1169;barabasi;77887.0;0.001774;77895.0;0.000464;77887.0;0.005351
1169;complete;3462.0;0.001545;4045.0;0.001099;3462.0;0.002466
1169;erdos;64342.0;0.001881;65586.0;0.000509;64342.0;0.006744
1169;regular;16433224.0;0.001869;16433224.0;0.000426;16433224.0;0.091636
1169;watts;292031.0;0.001695;292031.0;0.000442;292031.0;0.008486
1171;barabasi;77324.0;0.001799;77324.0;0.000466;77324.0;0.004742
1171;complete;3733.0;0.001754;4358.0;0.001093;3733.0;0.002472
1171;erdos;81122.0;0.001998;82016.0;0.000511;81122.0;0.007327
1171;regular;16713387.0;0.001738;16713387.0;0.000381;16713387.0;0.095964
1171;watts;254187.0;0.001695;254187.0;0.000427;254187.0;0.008326
